DEPTH,BS,CALI,DDEN,DEN,DT,GR,NPHI,PEF,RDEEP,RMED,RSHAL
5156,8.5,10.0946,-0.0001,2.5041,72.4184,66.9397,0.117,1.9399,20.9012,19.7729,7.5567
5156.5,8.5,10.087,0.0005,2.4978,72.8561,57.3538,0.1076,1.913,21.9039,20.8146,7.8418
5157,8.5,10.057,0.0006,2.4915,72.1858,59.9875,0.1051,1.9085,22.2381,21.085,8.6768
5157.5,8.5,10.0495,0.0031,2.4804,72.074,64.0194,0.1084,1.9265,25.2627,22.68,8.3622
5158,8.5,10.057,0.0183,2.4769,71.9099,62.0343,0.1157,1.9597,20.2994,18.0081,7.2252
5158.5,8.5,10.0946,0.0538,2.477,71.4228,57.3461,0.1164,1.9982,18.7398,16.7847,5.2434
5159,8.5,10.1397,0.1072,2.4792,71.2444,52.3555,0.1099,2.0243,18.6314,16.3349,4.3525
5159.5,8.5,10.3727,0.1641,2.4815,71.1655,47.6115,0.1031,2.0266,19.3065,16.7317,3.911
5160,8.5,10.305,0.1993,2.4806,70.763,44.1362,0.095,2.0095,18.9889,16.2949,4.2464
5160.5,8.5,10.305,0.1994,2.473,71.0365,42.0944,0.0931,1.9805,18.6762,15.7597,4.4863
5161,8.5,10.0457,0.1765,2.452,69.919,43.7616,0.0937,1.9513,22.2587,17.4938,4.6051
5161.5,8.5,9.8766,0.1567,2.4407,68.6866,42.8299,0.0939,1.9353,27.8806,20.8456,3.9441
5162,8.5,9.839,0.1473,2.4602,69.0764,42.7361,0.0861,1.928,28.8118,21.0588,3.2895
5162.5,8.5,9.8239,0.1287,2.4934,68.8967,40.6885,0.0763,1.9175,27.7887,20.0973,3.557
5163,8.5,9.8033,0.0879,2.502,69.6601,45.7518,0.0775,1.9046,23.3966,16.7987,4.7833
5163.5,8.5,9.6135,0.0416,2.4955,70.3296,54.9408,0.0922,1.8925,23.3597,16.1865,6.6075
5164,8.5,9.5909,0.0126,2.4657,69.6365,62.5326,0.1076,1.8894,16.0808,11.8008,6.3446
5164.5,8.5,9.527,0.0111,2.4763,69.7264,60.2464,0.1101,1.8973,16.8818,12.2155,4.9772
5165,8.5,9.5045,0.0221,2.4804,69.1797,50.7702,0.1007,1.9089,18.9671,13.4277,4.9209
5165.5,8.5,9.4631,0.0252,2.4966,68.5762,50.1224,0.0967,1.9099,19.6138,12.3028,6.1086
5166,8.5,9.388,0.0167,2.4911,68.5331,49.4081,0.0934,1.8977,16.0067,10.0518,6.8208
5166.5,8.5,9.3429,0.0045,2.4892,68.3665,47.96,0.0899,1.8904,15.1015,9.4274,7.2118
5167,8.5,9.3128,-0.0014,2.4895,68.7761,40.1775,0.0837,1.9089,14.9492,9.2233,6.6042
5167.5,8.5,9.2677,-0.0042,2.4854,68.2385,35.2973,0.0794,1.9539,15.3481,9.2762,6.4526
5168,8.5,9.2526,-0.0066,2.4828,67.8231,34.8065,0.0811,2.0022,14.9547,8.9701,5.9825
5168.5,8.5,9.2376,-0.0075,2.4847,67.7857,34.173,0.0785,2.0241,14.1349,8.3635,5.8198
5169,8.5,9.2,-0.0069,2.4823,68.7009,35.1947,0.0811,2.0142,13.2176,7.6446,5.3921
5169.5,8.5,9.1775,-0.0056,2.4811,68.8942,34.0454,0.0814,1.9861,12.5355,7.2631,5.2271
5170,8.5,9.1549,-0.0041,2.4781,69.1884,34.3888,0.0853,1.9477,11.8871,6.8611,4.9246
5170.5,8.5,9.1324,-0.0026,2.4801,69.7674,34.8551,0.0886,1.9054,10.6881,6.1822,4.8978
5171,8.5,9.1023,-0.0023,2.4711,70.0327,38.1827,0.0949,1.8773,10.1729,5.8639,4.6301
5171.5,8.5,9.1023,-0.004,2.4563,70.2413,42.259,0.0986,1.8838,10.1561,5.7948,4.3605
5172,8.5,9.0647,-0.0062,2.4452,70.6054,47.3215,0.1004,1.9082,9.7747,5.5802,4.3608
5172.5,8.5,9.0497,-0.0072,2.4487,70.2436,46.1305,0.0982,1.9224,9.8389,5.5977,4.335
5173,8.5,9.0046,-0.0066,2.4565,70.0916,46.0947,0.0923,1.9206,10.0697,5.7029,4.5766
5173.5,8.5,8.9971,-0.0055,2.4631,70.4548,41.325,0.0903,1.9245,10.1332,5.6635,4.5845
5174,8.5,9.0083,-0.0041,2.4677,71.6758,45.0048,0.0948,1.9359,9.4581,5.1086,4.5629
5174.5,8.5,8.952,-0.0025,2.4714,72.0879,45.8609,0.1042,1.9409,9.2191,4.9581,4.241
5175,8.5,8.967,-0.002,2.4604,72.3362,49.5682,0.1177,1.9439,8.672,4.6648,3.9981
5175.5,8.5,8.9632,-0.0037,2.4433,72.3785,47.1275,0.1251,1.9493,8.6421,4.6814,3.8459
5176,8.5,8.952,-0.0061,2.4268,72.2809,46.0773,0.1196,1.9542,8.2782,4.5161,3.6444
5176.5,8.5,8.9407,-0.0067,2.4282,72.2561,46.3823,0.1162,1.94,7.7252,4.2413,3.4805
5177,8.5,8.9294,-0.005,2.4339,71.9768,47.8759,0.1133,1.9077,7.6762,4.226,3.3249
5177.5,8.5,8.9144,-0.003,2.4403,72.4888,48.6943,0.1166,1.877,7.2753,4.0302,3.2783
5178,8.5,8.9069,-0.0021,2.4423,72.313,48.344,0.1149,1.8594,7.1065,3.9997,3.2251
5178.5,8.5,8.8993,-0.0032,2.4351,72.1278,48.3904,0.1156,1.8618,7.0527,4.0133,3.1755
5179,8.5,8.8899,-0.0059,2.4218,72.3807,46.7346,0.1113,1.8776,6.6973,3.8089,3.0598
5179.5,8.5,8.8768,-0.0082,2.4142,72.5766,46.5471,0.1117,1.8921,6.9292,3.9109,3.0295
5180,8.5,8.8693,-0.0081,2.4174,73.1288,45.7531,0.1138,1.9007,6.9512,3.9007,2.9673
5180.5,8.5,8.8693,-0.0059,2.4273,73.1818,47.8159,0.1182,1.9045,6.6568,3.6409,3.0443
5181,8.5,8.8392,-0.0034,2.4339,73.7619,48.4458,0.1158,1.9067,7.1692,3.7916,3.0171
5181.5,8.5,8.8392,-0.0019,2.4398,74.3515,53.4212,0.1208,1.9048,7.6703,3.9604,3.0478
5182,8.5,8.8279,-0.0015,2.4409,74.906,63.2373,0.1256,1.9011,8.508,4.2162,3.2635
5182.5,8.5,8.8167,-0.0022,2.4323,75.774,69.8273,0.1354,1.8993,6.8359,3.4213,3.1112
5183,8.5,8.7941,-0.0044,2.4142,76.1673,67.5317,0.142,1.9003,6.1423,3.1853,2.8033
5183.5,8.5,8.7866,-0.0068,2.4003,75.6754,57.4344,0.1403,1.9041,6.4016,3.339,2.6624
5184,8.5,8.7716,-0.0082,2.394,75.2126,53.0274,0.1404,1.9122,5.9781,3.1069,2.6562
5184.5,8.5,8.749,-0.0086,2.3925,75.1138,51.1416,0.1374,1.9344,5.3692,2.8285,2.5522
5185,8.5,8.7415,-0.0085,2.3917,74.4044,50.2039,0.1397,1.9732,4.9994,2.6358,2.3898
5185.5,8.5,8.7265,-0.0087,2.3928,74.0091,49.2589,0.1379,2.0245,4.9434,2.6007,2.3198
5186,8.5,8.6983,-0.0091,2.3938,73.4086,54.7512,0.1351,2.0653,4.7836,2.5134,2.2493
5186.5,8.5,8.7039,-0.0091,2.395,73.1984,57.1512,0.1304,2.0671,4.4834,2.3335,2.1696
5187,8.5,8.6814,-0.0086,2.3935,72.9732,55.9396,0.1333,2.0323,4.3831,2.2955,2.1208
5187.5,8.5,8.6814,-0.0087,2.3864,73.2872,48.0634,0.1359,2.0047,4.3753,2.299,2.0228
5188,8.5,8.6663,-0.0097,2.382,73.2274,46.9716,0.1413,2.0119,4.3729,2.2769,2.0156
5188.5,8.5,8.6663,-0.0105,2.3838,73.0193,43.6898,0.1387,2.0356,4.3028,2.2343,1.98
5189,8.5,8.6663,-0.0091,2.3988,73.6814,45.2775,0.1394,2.0403,4.1852,2.1738,1.996
5189.5,8.5,8.6663,-0.006,2.4094,74.0665,44.3444,0.1395,2.0199,4.1379,2.1376,2.0121
5190,8.5,8.6814,-0.0047,2.403,74.3299,45.2176,0.1418,1.9993,4.0522,2.094,2.0188
5190.5,8.5,8.6757,-0.0063,2.3841,74.1381,45.2239,0.1439,1.9947,3.9364,2.0543,1.9932
5191,8.5,8.6738,-0.0085,2.3716,74.0805,42.6922,0.1446,1.9987,3.8997,2.0383,1.9033
5191.5,8.5,8.6663,-0.0093,2.3744,74.2729,41.3027,0.1474,2.0141,3.9183,2.0602,1.9344
5192,8.5,8.6926,-0.0093,2.3879,74.5069,41.7715,0.1438,2.0753,4.0462,2.0983,1.9247
5192.5,8.5,8.6814,-0.0106,2.3897,75.0071,44.3903,0.1434,2.2092,4.0543,2.0945,1.9359
5193,8.5,8.6663,-0.0114,2.3942,75.1527,48.9635,0.1491,2.3358,4.1196,2.1006,1.9222
5193.5,8.5,8.6663,-0.0108,2.3861,76.0344,51.7688,0.1491,2.3403,4.3452,2.1711,1.9953
5194,8.5,8.6588,-0.0098,2.382,77.0715,57.1899,0.1529,2.2312,4.5938,2.2621,2.0073
5194.5,8.5,8.6738,-0.0098,2.3716,77.6822,62.5938,0.1507,2.1279,4.7774,2.3192,2.0652
5195,8.5,8.6663,-0.0106,2.3702,77.7447,70.8528,0.1538,2.1143,4.6981,2.2824,2.0504
5195.5,8.5,8.6588,-0.0096,2.3661,77.3423,78.5654,0.1544,2.1576,4.4304,2.1523,2.0609
5196,8.5,8.6588,-0.0046,2.3673,76.317,84.2703,0.1603,2.2041,4.3255,2.123,1.9079
5196.5,8.5,8.6588,0.0011,2.365,75.6831,88.9585,0.1608,2.2328,4.1338,2.0802,1.8723
5197,8.5,8.6588,0.0021,2.3688,74.7972,91.5588,0.1589,2.2213,4.0912,2.1048,1.8127
5197.5,8.5,8.6588,-0.0022,2.3664,74.1487,90.3903,0.1542,2.1587,3.9117,2.0184,1.812
5198,8.5,8.6513,-0.0073,2.3666,75.093,77.2843,0.152,2.0746,3.8292,2.016,1.7606
5198.5,8.5,8.6513,-0.0094,2.3608,76.116,64.9967,0.1555,2.0282,3.709,1.9391,1.7187
5199,8.5,8.6513,-0.0108,2.3538,75.9176,53.4471,0.1562,2.0501,3.6949,1.9547,1.715
5199.5,8.5,8.6475,-0.0121,2.3496,76.5685,52.9278,0.1633,2.0991,3.5981,1.8866,1.681
5200,8.5,8.6513,-0.0117,2.3527,75.8484,55.6541,0.1649,2.1219,3.5475,1.8403,1.6672
5200.5,8.5,8.6362,-0.0103,2.3528,76.6343,58.4208,0.1638,2.1072,3.5025,1.7998,1.6453
5201,8.5,8.6438,-0.0095,2.3499,76.161,59.5783,0.1621,2.0785,3.4322,1.7632,1.6316
5201.5,8.5,8.6287,-0.0095,2.3436,75.6543,58.4099,0.1705,2.0599,3.4218,1.7746,1.6041
5202,8.5,8.6212,-0.0097,2.3436,75.6572,60.0976,0.1713,2.0541,3.4337,1.7743,1.5935
5202.5,8.5,8.6212,-0.0092,2.3459,75.62,60.8874,0.1787,2.0515,3.4707,1.7789,1.5793
5203,8.5,8.6212,-0.0087,2.3496,75.5058,58.4169,0.1709,2.0473,3.5086,1.7958,1.5535
5203.5,8.5,8.6287,-0.0087,2.35,75.694,56.9889,0.1724,2.0454,3.4527,1.7504,1.5023
5204,8.5,8.6212,-0.0096,2.3484,75.6151,56.2099,0.165,2.0521,3.4601,1.7698,1.4864
5204.5,8.5,8.6137,-0.0103,2.347,75.7964,55.1752,0.1764,2.0589,3.4619,1.7798,1.4863
5205,8.5,8.6287,-0.0106,2.3466,75.9181,52.631,0.1829,2.0507,3.4172,1.7405,1.5286
5205.5,8.5,8.6137,-0.0105,2.3445,75.7815,47.6977,0.1825,2.03,3.5055,1.7968,1.5763
5206,8.5,8.6193,-0.0099,2.3457,75.6297,45.3577,0.1745,2.0092,3.5461,1.8036,1.6132
5206.5,8.5,8.6212,-0.0087,2.3489,75.5348,46.4997,0.1652,1.9934,3.528,1.7798,1.6179
5207,8.5,8.6212,-0.0076,2.3498,75.4354,49.5934,0.1621,1.9894,3.5897,1.8208,1.6248
5207.5,8.5,8.6137,-0.0073,2.3432,75.5109,51.414,0.1672,2.0043,3.609,1.8375,1.5836
5208,8.5,8.6137,-0.0077,2.3412,75.5264,53.725,0.1631,2.0235,3.5735,1.792,1.579
5208.5,8.5,8.6137,-0.0078,2.3441,75.1223,54.7857,0.1663,2.0289,3.6663,1.8616,1.5719
5209,8.5,8.6212,-0.0071,2.3535,75.0717,56.7331,0.1574,2.0149,3.6607,1.8413,1.6195
5209.5,8.5,8.6137,-0.0066,2.3504,74.8268,57.63,0.1712,2.0019,3.6474,1.8727,1.6031
5210,8.5,8.6137,-0.0061,2.3543,75.098,54.8902,0.1768,1.993,3.5652,1.8273,1.5975
5210.5,8.5,8.6212,-0.0058,2.3504,75.229,52.2844,0.1898,1.9801,3.4896,1.7959,1.5821
5211,8.5,8.6137,-0.0066,2.35,75.1282,46.8436,0.1854,1.9645,3.503,1.8305,1.5826
5211.5,8.5,8.6137,-0.0084,2.3409,75.4039,45.7506,0.1792,1.9471,3.543,1.886,1.5945
5212,8.5,8.6287,-0.0102,2.3411,75.2995,44.8512,0.1762,1.9277,3.4873,1.8551,1.6243
5212.5,8.5,8.6193,-0.0101,2.3439,74.9658,44.4617,0.1721,1.9038,3.4903,1.8599,1.6554
5213,8.5,8.625,-0.0084,2.35,74.7884,45.1787,0.1691,1.8847,3.4715,1.8572,1.6717
5213.5,8.5,8.6137,-0.0068,2.351,74.6317,45.698,0.1681,1.8717,3.4972,1.8798,1.6528
5214,8.5,8.625,-0.0061,2.3564,74.7713,47.6605,0.1704,1.8683,3.4935,1.8783,1.6358
5214.5,8.5,8.6212,-0.007,2.3578,74.8047,50.3868,0.169,1.8927,3.5303,1.8669,1.6678
5215,8.5,8.6212,-0.0088,2.3618,75.0353,47.7903,0.1688,1.9539,3.7529,1.9795,1.7464
5215.5,8.5,8.6212,-0.0095,2.3675,74.6124,45.9492,0.1649,2.0214,3.863,2.0605,1.8025
5216,8.5,8.6212,-0.0085,2.3748,74.4953,49.749,0.1634,2.0514,3.9442,2.1036,1.9147
5216.5,8.5,8.625,-0.0072,2.3736,74.5158,53.9507,0.1595,2.0308,4.114,2.2094,1.9371
5217,8.5,8.625,-0.007,2.3697,74.2392,55.7919,0.157,1.9686,3.8192,2.0806,1.9614
5217.5,8.5,8.6137,-0.0075,2.359,74.1581,49.2657,0.1592,1.8964,3.7629,2.0562,1.8542
5218,8.5,8.625,-0.0075,2.3563,73.7454,48.2042,0.1601,1.8454,3.7507,2.0657,1.8355
5218.5,8.5,8.6137,-0.0067,2.3506,74.1215,46.4833,0.1528,1.83,3.77,2.1227,1.8443
5219,8.5,8.6513,-0.0055,2.357,74.0571,46.4895,0.1491,1.8349,3.7942,2.1627,1.8406
5219.5,8.5,8.6588,-0.0041,2.3618,74.1751,47.6335,0.1489,1.838,3.7603,2.1368,1.8279
5220,8.5,8.6588,-0.0029,2.3685,74.3373,46.7347,0.1469,1.8404,3.7268,2.0854,1.8503
5220.5,8.5,8.6475,-0.0029,2.3642,73.8349,46.3391,0.1458,1.8458,3.9287,2.2091,1.9425
5221,8.5,8.6588,-0.004,2.3654,74.6638,42.664,0.1429,1.8499,4.0965,2.2746,2.058
5221.5,8.5,8.6287,-0.0051,2.3661,74.7256,42.1528,0.151,1.8463,4.2695,2.3728,2.0841
5222,8.5,8.625,-0.006,2.3705,73.6999,39.4265,0.1585,1.8392,4.4534,2.4764,2.0325
5222.5,8.5,8.6362,-0.0063,2.3688,73.6954,37.5191,0.1614,1.8223,4.2518,2.388,1.9903
5223,8.5,8.6701,-0.0056,2.3665,73.87,34.663,0.1592,1.8067,4.2199,2.3558,1.9479
5223.5,8.5,8.7039,-0.0039,2.3678,74.289,33.9281,0.1535,1.8005,4.2584,2.3637,1.9964
5224,8.5,8.6926,-0.0025,2.3747,74.422,33.8045,0.1528,1.8104,4.4055,2.416,2.0422
5224.5,8.5,8.7114,-0.0028,2.3801,74.279,35.218,0.1478,1.843,4.8349,2.6402,2.2598
5225,8.5,8.7152,-0.005,2.3835,73.8283,35.946,0.155,1.8842,5.3862,2.8954,2.3948
5225.5,8.5,8.6814,-0.007,2.3804,75.7728,33.603,0.1558,1.9098,5.2381,2.8219,2.3757
5226,8.5,8.6588,-0.0078,2.3725,76.7544,29.2035,0.1619,1.886,4.5848,2.4905,2.1322
5226.5,8.5,8.6212,-0.0076,2.3604,77.2881,24.1473,0.1639,1.817,4.1285,2.2939,1.8992
5227,8.5,8.6137,-0.0066,2.3522,77.2983,23.2385,0.1644,1.7504,3.9814,2.2687,1.8104
5227.5,8.5,8.6024,-0.0057,2.3464,76.9133,22.5853,0.1591,1.7125,3.8515,2.1849,1.776
5228,8.5,8.5799,-0.0053,2.345,76.4249,21.0107,0.1567,1.7003,3.8174,2.2165,1.774
5228.5,8.5,8.5799,-0.0057,2.3402,76.419,18.7795,0.1533,1.7004,3.7684,2.1718,1.7201
5229,8.5,8.5686,-0.0063,2.3399,76.1425,19.2457,0.1542,1.7089,3.729,2.1282,1.6841
5229.5,8.5,8.5686,-0.0059,2.3454,77.0487,21.9888,0.1525,1.7229,3.7613,2.1307,1.6888
5230,8.5,8.5686,-0.0061,2.3465,75.815,21.4936,0.1461,1.7368,3.8022,2.1463,1.7882
5230.5,8.5,8.5686,-0.006,2.3577,75.8124,21.0315,0.1465,1.7458,3.8783,2.1374,1.8802
5231,8.5,8.5686,-0.005,2.3602,76.1133,22.849,0.1506,1.7551,3.9769,2.192,1.9453
5231.5,8.5,8.5987,-0.0039,2.3659,75.8601,22.9753,0.1569,1.7705,3.9456,2.141,1.9095
5232,8.5,8.6212,-0.0039,2.3629,76.0377,22.5973,0.1568,1.7857,4.0377,2.1783,1.9469
5232.5,8.5,8.6362,-0.0048,2.3638,76.0906,20.6454,0.154,1.7961,4.483,2.373,2.0882
5233,8.5,8.6588,-0.0046,2.3661,77.3498,22.2068,0.1588,1.7924,4.6429,2.4132,2.096
5233.5,8.5,8.6588,-0.0032,2.3682,78.9778,22.455,0.1577,1.779,4.1904,2.1921,2.0051
5234,8.5,8.6738,-0.0032,2.3582,81.3566,20.642,0.1616,1.7753,3.9863,2.0983,1.8805
5234.5,8.5,8.6701,-0.0047,2.3492,81.9893,20.9017,0.1584,1.7927,3.9319,2.0875,1.8335
5235,8.5,8.6588,-0.0057,2.3426,80.3146,20.249,0.1591,1.8283,3.8817,2.0746,1.7845
5235.5,8.5,8.6475,-0.0054,2.3447,79.3623,22.9753,0.157,1.863,3.7898,2.0422,1.7083
5236,8.5,8.6588,-0.0042,2.3495,78.9044,22.2876,0.1568,1.8809,3.6708,1.9856,1.6557
5236.5,8.5,8.6588,-0.0036,2.3536,79.4166,23.849,0.1589,1.8798,3.6725,1.991,1.6523
5237,8.5,8.6588,-0.0036,2.3538,78.8615,25.1473,0.1619,1.8676,3.705,2.0071,1.6694
5237.5,8.5,8.6588,-0.0034,2.3566,77.8794,24.4069,0.1661,1.8513,3.6869,1.9758,1.6855
5238,8.5,8.6663,-0.0033,2.3501,77.6511,24.2771,0.1634,1.8437,3.6619,1.9693,1.6518
5238.5,8.5,8.6137,-0.0034,2.3525,78.2935,20.642,0.1609,1.8396,3.6063,1.9349,1.6164
5239,8.5,8.6588,-0.0046,2.3449,77.7785,22.1055,0.1568,1.8356,3.624,1.9772,1.6056
5239.5,8.5,8.6588,-0.0068,2.3435,78.0194,21.8459,0.1526,1.8452,3.6739,2.0071,1.6204
5240,8.5,8.6137,-0.0077,2.3439,77.8006,23.1396,0.1514,1.8701,3.8096,2.0704,1.6339
5240.5,8.5,8.6137,-0.0067,2.3489,77.9075,22.9744,0.1566,1.8973,3.7909,2.0214,1.6152
5241,8.5,8.6137,-0.0046,2.3547,77.7373,22.8445,0.1546,1.9071,3.8096,2.0053,1.6206
5241.5,8.5,8.625,-0.0041,2.3549,77.2415,23.628,0.1553,1.9221,4.0157,2.0986,1.6816
5242,8.5,8.6212,-0.0046,2.362,77.374,27.5227,0.146,1.9673,4.2684,2.2065,1.8066
5242.5,8.5,8.6137,-0.0046,2.3685,76.574,33.3572,0.1497,2.016,4.7318,2.4227,2.0188
5243,8.5,8.6362,-0.0037,2.3725,77.177,36.8479,0.1531,2.011,4.6489,2.393,2.1128
5243.5,8.5,8.625,-0.0036,2.3633,78.0818,34.7652,0.167,1.95,4.0117,2.0841,2.0084
5244,8.5,8.625,-0.0053,2.3537,79.8851,29.5798,0.172,1.8881,3.8252,2.0064,1.792
5244.5,8.5,8.6137,-0.007,2.3512,80.074,27.3873,0.1706,1.8616,3.7572,2.0049,1.7129
5245,8.5,8.6137,-0.007,2.3568,79.9034,28.5613,0.1689,1.8571,3.7218,1.9862,1.7064
5245.5,8.5,8.6137,-0.0058,2.3581,78.5341,29.9225,0.1693,1.8514,3.6939,1.9858,1.7173
5246,8.5,8.625,-0.0057,2.3473,78.6217,31.3506,0.1705,1.8534,3.7106,1.9834,1.69
5246.5,8.5,8.6137,-0.0068,2.3361,79.1915,29.533,0.166,1.8675,3.7515,1.9756,1.6773
5247,8.5,8.625,-0.0069,2.3361,78.5807,28.1718,0.1629,1.8733,3.8242,2.0082,1.6828
5247.5,8.5,8.625,-0.0055,2.3419,78.1176,24.5908,0.1658,1.866,3.8149,1.9774,1.7031
5248,8.5,8.6137,-0.0046,2.3448,78.1834,24.9118,0.171,1.861,3.7705,1.9423,1.6822
5248.5,8.5,8.6137,-0.0057,2.3377,79.6487,25.6704,0.1702,1.8739,3.8424,1.9865,1.6716
5249,8.5,8.6137,-0.0076,2.3354,79.2668,25.6939,0.1675,1.8906,3.846,1.9887,1.7075
5249.5,8.5,8.6287,-0.0087,2.3331,79.4633,24.7314,0.1682,1.8921,3.862,2.0055,1.7721
5250,8.5,8.6362,-0.0089,2.3378,78.0667,23.064,0.1667,1.875,3.85,2.0158,1.7808
