t,x,y
60,379730.905,4310912.911
890,374032.585,4230329.716
70,348114.42,4379350.232
140,334144.345,4384488.871
420,320174.269,4213979.503
160,340761.749,4354591.338
660,391678.996,4377948.786
10,436346.473,4349452.699
130,324953.506,4343146.188
110,328997.475,4240373.419
160,358591.976,4366737.211
90,360246.327,4295730.57
2760,440022.808,4239672.695
20,355283.274,4334036.784
80,442780.06,4337073.252
60,408406.323,4222621.758
230,357672.892,4218884.567
450,363187.395,4241074.142
40,380833.806,4398970.488
290,419986.78,4303672.102
300,348114.42,4252285.717
160,423479.298,4365802.913
300,346460.069,4214213.077
370,408957.773,4232665.461
70,331938.543,4357160.657
260,434140.672,4308343.591
90,369069.532,4371642.275
70,319622.819,4213745.928
60,354915.64,4355759.21
230,406751.972,4334737.507
140,458588.303,4305073.549
40,324769.689,4359963.551
170,338188.314,4396634.744
230,365760.83,4333569.635
40,426971.817,4355992.785
120,328813.658,4375613.041
440,423663.115,4274942.441
200,433221.588,4367671.509
350,427890.901,4335671.805
120,322931.521,4339876.146
180,378076.554,4366036.487
250,438184.641,4268869.505
80,415023.727,4241774.865
630,320909.537,4307409.294
210,418516.245,4245745.632
210,406016.705,4361131.423
170,431015.786,4281949.676
2410,443331.51,4235001.206
260,439838.992,4298299.889
150,369069.532,4328197.422
1000,415758.994,4336606.103
290,341864.649,4270504.526
310,388370.294,4256022.909
90,409509.223,4304372.825
80,339475.031,4373043.722
160,351790.755,4367437.934
140,375686.936,4367671.509
460,411531.208,4357394.232
110,400869.835,4243643.461
1150,326607.857,4272606.696
140,372929.685,4219351.716
270,405832.888,4339175.422
1040,449397.464,4268635.93
230,340577.932,4276110.314
300,354731.824,4222621.758
150,372745.868,4218884.567
1760,432302.504,4209074.439
110,381201.44,4284285.42
180,366863.731,4361364.998
410,365944.647,4220753.163
140,351974.572,4306007.847
130,346460.069,4325394.528
240,342783.733,4285686.867
150,332306.177,4314416.528
80,409876.857,4327730.273
160,403443.27,4394532.573
9999,430464.336,4314883.677
810,390576.095,4369773.679
390,426604.184,4277044.612
90,388554.111,4286387.591
160,433037.771,4238971.972
130,329365.108,4344547.635
60,385980.676,4290358.357
880,437449.374,4219585.29
790,374216.402,4250183.547
190,367598.998,4230563.291
250,333225.261,4399437.637
90,382671.974,4346416.231
90,335431.062,4310679.336
240,447375.48,4309745.038
50,354731.824,4340810.444
230,445904.945,4294562.697
130,349768.771,4281949.676
180,381017.623,4382620.275
260,341497.016,4263730.866
450,321828.62,4313949.379
30,358224.342,4387291.765
2990,335063.428,4258358.653
140,327159.307,4248081.376
180,400502.201,4292226.953
320,327343.124,4317686.571
20,376422.203,4238271.248
860,373113.501,4242942.738
100,361349.228,4337540.401
270,419986.78,4224256.78
3040,389840.828,4222154.609
10,409876.857,4395233.297
220,332489.994,4278212.484
210,338739.764,4225424.652
110,339107.398,4307409.294
380,368518.082,4347817.678
80,334328.161,4332868.912
190,362819.762,4233366.184
670,364841.746,4396868.318
240,439838.992,4277745.335
190,359327.243,4289424.059
320,352709.839,4222855.333
-10000,447743.113,4334270.358
460,417780.978,4327263.124
180,412082.658,4262329.419
180,324034.422,4222621.758
40,338004.497,4324460.23
180,406935.788,4283351.122
290,419435.329,4322591.635
150,395906.782,4317452.996
410,345540.985,4220052.439
450,373481.135,4211176.609
60,355834.724,4382153.126
230,366312.281,4333569.635
250,409141.59,4239672.695
330,426236.55,4227993.971
300,409325.407,4275876.739
40,350871.671,4330066.018
30,363187.395,4237103.376
50,356386.175,4359963.551
10,383223.424,4337073.252
100,321093.353,4229628.993
160,328629.841,4256957.206
370,451970.899,4298533.463
340,434508.305,4359963.551
40,329365.108,4363000.019
300,450684.182,4219118.141
100,443699.144,4330066.018
90,417045.711,4306708.57
10,404178.537,4392430.403
2960,347930.603,4267234.483
160,391678.996,4258825.802
120,377892.738,4262329.419
20,422008.764,4376080.19
680,406016.705,4222621.758
210,435427.389,4281015.378
160,440022.808,4323993.081
210,367047.548,4237570.525
170,359878.693,4241774.865
50,396090.599,4211643.758
1030,432853.954,4232198.312
240,430464.336,4241541.291
120,331387.093,4323292.358
160,386348.309,4234300.482
90,362635.945,4216548.822
210,406751.972,4269103.079
1460,364474.113,4221220.312
190,355650.908,4228461.12
290,358224.342,4282416.824
2750,439838.992,4238738.397
120,377708.921,4389861.084
150,453992.884,4313949.379
220,335982.512,4291759.804
190,405649.071,4395934.02
110,421824.947,4258592.228
150,373848.769,4363700.742
220,415207.543,4237336.95
190,343151.367,4261161.547
100,352158.389,4232899.035
290,401972.735,4255088.611
10,353445.106,4253920.738
70,379179.455,4308577.166
230,377157.471,4258825.802
230,426420.367,4269570.228
2350,323115.338,4295730.57
2020,327159.307,4289891.208
230,359878.693,4274475.292
270,378811.822,4383788.147
520,319806.636,4219118.141
980,322931.521,4269336.654
170,332857.627,4269103.079
110,388737.928,4296664.868
220,414656.093,4273774.569
220,369437.166,4316518.698
100,324218.239,4240840.568
20,358040.526,4358795.678
150,384510.142,4281482.527
470,400869.835,4364635.04
100,428442.351,4289424.059
160,391862.813,4283818.271
120,373848.769,4367204.36
90,341313.199,4368138.658
220,326056.406,4327029.55
60,357489.075,4351087.721
130,385796.859,4371175.126
160,424949.833,4311613.634
1520,413737.009,4343613.337
250,401605.102,4245278.483
140,454176.7,4218183.843
160,384326.325,4385189.594
110,419619.146,4314883.677
350,418332.429,4233599.759
50,358040.526,4376080.19
70,329548.925,4277978.909
90,339291.214,4313015.081
420,379730.905,4253920.738
2600,440022.808,4238271.248
70,352526.022,4222154.609
680,427339.451,4333803.209
240,461161.738,4285686.867
40,403994.72,4390328.233
90,403627.086,4219118.141
1390,385429.226,4239205.546
90,340394.115,4346649.806
210,333592.894,4400839.084
50,327159.307,4363934.317
200,359143.426,4235935.504
110,369988.616,4299467.761
50,340026.481,4325160.954
280,414104.643,4330299.592
140,387083.577,4278913.207
140,397744.95,4348985.55
90,342416.1,4240139.844
670,385613.042,4375145.892
70,358040.526,4375379.466
180,340761.749,4271205.25
1060,456566.318,4257657.93
70,331754.726,4357160.657
150,434508.305,4282650.399
50,336166.329,4365102.189
70,356937.625,4361598.572
170,342416.1,4337073.252
70,327343.124,4366970.785
10,369620.983,4279146.782
100,328813.658,4237804.099
500,350504.038,4272606.696
20,349033.504,4387525.339
220,445721.129,4346649.806
130,455095.784,4308810.74
100,458036.853,4330766.741
240,395906.782,4309978.613
220,416678.078,4346883.38
-10000,371459.15,4391729.68
740,388737.928,4232665.461
10,420354.413,4384488.871
60,372378.234,4310445.762
40,360981.594,4330766.741
370,360246.327,4242709.163
270,412082.658,4229862.567
50,372378.234,4368372.232
970,421824.947,4329832.443
60,455647.235,4332868.912
2030,328813.658,4274475.292
-10000,384693.958,4219585.29
20,378811.822,4345248.359
150,326240.223,4284051.846
1250,437081.74,4290124.782
140,378444.188,4243643.461
180,419251.513,4354357.763
290,396458.232,4340576.869
200,374032.585,4341744.742
300,422927.848,4340343.295
1060,410428.307,4277978.909
140,333776.711,4383320.999
1230,366312.281,4247614.227
200,382488.157,4332635.337
290,423295.482,4255322.185
1160,363555.029,4223556.056
240,442044.793,4260227.249
260,435427.389,4302971.378
70,330284.192,4364167.891
260,345540.985,4345481.933
100,339842.665,4400605.51
610,410795.941,4232198.312
590,377708.921,4232665.461
60,388370.294,4293394.825
50,404729.987,4210943.035
380,385796.859,4256022.909
110,365944.647,4299000.612
60,337453.047,4221687.46
210,420722.047,4253920.738
120,345908.618,4326562.401
680,435427.389,4318620.868
110,460794.104,4213745.928
820,451235.632,4253220.015
500,427339.451,4323292.358
1360,416678.078,4341978.316
180,364474.113,4368372.232
970,412450.292,4211176.609
260,388554.111,4234300.482
210,365944.647,4332868.912
70,338923.581,4362532.87
130,396274.415,4270971.675
770,415942.811,4334971.082
250,404729.987,4263030.143
30,372378.234,4325394.528
440,459323.57,4278212.484
100,418700.062,4281015.378
150,373113.501,4237103.376
2140,381752.89,4216782.396
50,366679.914,4325160.954
140,349401.137,4237804.099
60,335982.512,4231964.737
320,415391.36,4284518.995
690,434324.488,4235001.206
110,349401.137,4234066.908
20,345540.985,4335204.656
170,432302.504,4254154.313
1590,412082.658,4348751.976
370,434140.672,4211877.332
1810,434875.939,4225191.078
90,433773.038,4297599.165
150,331019.459,4383087.424
140,371642.967,4284285.42
140,381569.073,4397569.042
100,329916.559,4371408.7
30,331938.543,4228928.269
230,341864.649,4217716.694
40,370540.067,4221220.312
30,431934.87,4345481.933
580,364657.93,4223088.907
190,386164.493,4282183.25
130,462448.455,4295496.995
170,462448.455,4209074.439
9999,373297.318,4336372.529
10,418700.062,4386357.467
370,411163.574,4346416.231
270,421824.947,4308343.591
380,440758.076,4211410.183
80,381017.623,4277278.186
540,335247.245,4274008.143
290,396274.415,4349919.848
90,371459.15,4290825.506
100,357672.892,4363700.742
150,375870.753,4285686.867
160,374951.669,4344547.635
20,325872.59,4351321.295
20,420538.23,4386591.041
490,371091.517,4227760.397
180,398480.217,4367204.36
1100,370172.433,4210242.311
530,376238.387,4252052.142
40,424030.749,4347350.529
120,323115.338,4322825.209
130,363922.663,4296898.442
190,423663.115,4245745.632
70,337636.863,4372576.573
360,430648.153,4308810.74
370,427707.084,4262095.845
2480,321644.804,4268635.93
110,326056.406,4243409.887
400,454360.517,4293628.399
990,369253.349,4389160.36
250,355650.908,4240606.993
80,358408.159,4351087.721
1700,442780.06,4268402.356
310,437633.19,4285920.442
70,403075.636,4213512.354
70,396825.866,4378883.083
120,385429.226,4369306.53
60,329732.742,4358094.955
90,368518.082,4291759.804
320,373664.952,4241541.291
310,428442.351,4305540.698
80,389840.828,4295029.846
90,378260.371,4278679.633
1390,448846.014,4260227.249
160,331938.543,4289424.059
90,356018.541,4290124.782
170,435978.839,4256256.483
280,341497.016,4286154.016
540,399215.484,4354591.338
670,376973.654,4217015.971
80,333776.711,4283117.548
-10000,377708.921,4217950.269
980,436714.106,4217483.12
50,393517.164,4260694.398
90,461713.188,4323993.081
160,340945.565,4354824.912
160,356386.175,4211643.758
700,447559.296,4300869.208
1020,432302.504,4321890.911
80,329181.292,4371642.275
240,407854.872,4337540.401
950,426420.367,4217249.545
110,397561.133,4333803.209
120,452522.349,4227993.971
140,319622.819,4216081.673
130,338188.314,4251351.419
80,428626.168,4279146.782
310,342783.733,4347584.104
760,442044.793,4281949.676
100,332489.994,4338007.55
250,412817.925,4261161.547
360,420170.596,4229862.567
110,382488.157,4357394.232
380,421089.68,4389861.084
180,343151.367,4292927.676
190,399215.484,4351321.295
260,417597.162,4282883.973
990,373481.135,4247614.227
130,455831.051,4323993.081
1880,437265.557,4288256.186
180,343335.183,4306474.996
90,384877.775,4308577.166
70,404178.537,4334971.082
340,322012.437,4211877.332
30,369437.166,4374445.168
100,341680.832,4269570.228
20,412450.292,4371642.275
70,337453.047,4229395.418
80,365209.38,4357861.381
840,365944.647,4388926.786
340,378995.638,4258358.653
1520,321093.353,4288256.186
90,385980.676,4278446.058
120,377341.287,4280081.08
470,376054.57,4382853.85
310,419067.696,4242942.738
70,397928.766,4247147.078
190,439103.725,4264431.59
70,349952.587,4314182.953
70,361716.861,4304839.974
90,354180.373,4309745.038
310,403627.086,4256723.632
60,352342.206,4377948.786
510,410244.49,4347350.529
130,333409.077,4340343.295
400,460058.837,4265365.888
260,414839.91,4351554.87
70,375503.12,4280781.803
300,427523.268,4240373.419
40,419251.513,4371408.7
960,441125.709,4270037.377
370,460242.654,4266533.76
70,326424.04,4283818.271
100,443331.51,4329598.869
2460,449397.464,4251117.845
150,332857.627,4377481.637
310,388921.744,4363467.168
100,340945.565,4276811.037
150,456750.135,4337073.252
140,378995.638,4245278.483
240,409325.407,4282416.824
240,438736.091,4310679.336
160,321277.17,4317452.996
200,365025.563,4281248.952
200,390759.912,4313949.379
180,430464.336,4254621.462
1580,427155.634,4224023.205
200,363371.212,4340810.444
50,356569.991,4338708.273
60,333592.894,4234534.057
190,416861.894,4262095.845
90,338923.581,4400138.361
40,362819.762,4355292.061
90,360246.327,4318620.868
70,395171.515,4329598.869
200,454176.7,4302971.378
540,380833.806,4252986.44
150,347562.969,4284051.846
50,342599.916,4386123.892
160,349584.954,4258125.079
200,394068.614,4269336.654
80,328997.475,4252519.291
810,441860.976,4288723.335
150,338923.581,4355292.061
160,463918.99,4325861.677
210,334144.345,4374211.594
80,368518.082,4295964.144
240,346092.435,4246446.355
120,344989.534,4364401.466
160,341864.649,4305307.123
310,405649.071,4281949.676
220,357489.075,4288022.612
270,405649.071,4268402.356
720,446088.762,4302504.23
130,407671.056,4378182.36
240,368701.899,4242942.738
120,332122.36,4380284.53
90,380282.356,4278913.207
1440,435243.572,4225891.801
110,370540.067,4301803.506
190,386532.126,4326562.401
80,323482.971,4242242.014
620,408773.956,4289190.484
80,357856.709,4254621.462
3270,366128.464,4267234.483
210,455463.418,4301336.357
2090,368701.899,4252052.142
190,452338.533,4345715.508
310,381201.44,4327963.847
120,340210.298,4340810.444
230,393333.347,4303672.102
70,376054.57,4277978.909
880,442044.793,4267701.632
230,367415.181,4398970.488
90,385980.676,4304372.825
120,384877.775,4312781.506
440,353261.289,4223088.907
50,382488.157,4303672.102
410,439655.175,4247380.653
140,449948.914,4311380.06
240,443699.144,4269570.228
60,372562.051,4280314.654
90,349217.32,4316518.698
140,322380.071,4308810.74
200,356753.808,4233833.333
60,343519,4225658.227
40,321277.17,4243409.887
1020,367598.998,4390561.807
220,392598.08,4309277.889
120,367598.998,4328197.422
130,360062.51,4213745.928
240,404729.987,4249949.972
80,430096.702,4360430.7
680,393517.164,4361131.423
280,399215.484,4373744.445
160,377708.921,4263497.292
80,331203.276,4373510.87
160,395171.515,4299934.91
110,330835.643,4311847.209
100,375870.753,4315350.826
410,435795.023,4304139.251
570,412817.925,4341511.167
130,400869.835,4345014.784
230,349033.504,4348985.55
320,373664.952,4333102.486
60,319990.453,4243877.036
10,353077.473,4257424.355
20,448846.014,4327029.55
80,343886.634,4338241.124
10,411715.025,4385189.594
220,392414.263,4309511.464
80,461345.555,4316752.273
310,378628.005,4259059.377
150,372378.234,4286621.165
330,385245.409,4231731.163
830,453073.8,4280548.229
1210,347562.969,4346649.806
510,428993.802,4331233.89
120,386348.309,4266533.76
90,415023.727,4357394.232
120,341497.016,4354124.189
220,340761.749,4343846.912
440,378076.554,4382386.701
30,450316.548,4340576.869
80,347562.969,4393831.85
340,436530.29,4275176.016
330,436530.29,4270971.675
3670,331938.543,4261395.122
120,331754.726,4274475.292
320,338739.764,4219585.29
160,348298.236,4307876.442
280,403259.453,4235701.929
50,466860.058,4315350.826
120,357489.075,4321190.188
40,355467.091,4379116.658
70,328813.658,4259993.675
220,419067.696,4230329.716
30,370907.7,4294095.548
220,411347.391,4309745.038
100,351974.572,4210242.311
350,392598.08,4295730.57
20,409693.04,4395934.02
500,435795.023,4271438.824
40,380098.539,4315817.975
300,354548.007,4273307.42
500,426420.367,4218884.567
110,371091.517,4234066.908
450,423846.932,4252752.866
100,393884.797,4320956.613
60,376422.203,4371875.849
40,403994.72,4210709.46
10,363003.579,4238504.823
1030,428258.535,4220519.588
50,360246.327,4313248.655
290,417597.162,4323993.081
150,450316.548,4334737.507
60,407854.872,4301336.357
150,415023.727,4320255.89
100,365944.647,4309511.464
780,452338.533,4290358.357
100,336350.146,4386591.041
1640,385245.409,4237336.95
180,357489.075,4276110.314
40,360981.594,4356459.934
110,326240.223,4247147.078
240,434875.939,4311146.485
9999,398480.217,4299234.187
90,404362.354,4254621.462
120,327343.124,4252285.717
110,433589.221,4256723.632
360,422927.848,4259059.377
50,459139.753,4317686.571
90,366863.731,4375145.892
190,417597.162,4295496.995
440,373113.501,4233366.184
260,419251.513,4301102.783
100,421273.497,4244577.759
200,327894.574,4342211.891
140,407854.872,4378883.083
110,420170.596,4259292.951
180,415942.811,4311847.209
450,427339.451,4275176.016
140,377708.921,4368372.232
170,413185.559,4306007.847
160,383039.607,4269570.228
120,327343.124,4241074.142
480,332489.994,4321423.762
1200,327710.757,4225658.227
170,428809.985,4279613.931
210,440390.442,4323292.358
50,453992.884,4338241.124
60,372010.601,4309745.038
10,431751.053,4358328.529
590,444250.594,4253220.015
290,416310.444,4248548.525
