Northing,Easthing,Elevation
3649268,402622,933
3629318,408072,1154
3627518,385422,1149
3652918,383822,1143
3657418,411472,900
3624268,412522,1253
3631168,383122,1076
3627918,409672,1187
3643318,383772,1036
3635668,368422,1082
3651718,378922,1228
3641268,410122,1034
3638168,380172,1008
3636768,370022,1087
3632468,390272,1094
3658918,403472,919
3626218,383572,1156
3657968,393722,1017
3646368,399222,937
3630118,404222,1154
3636768,383872,1033
3651068,373972,1317
3641868,397222,971
3655318,414672,908
3619918,409822,1347
3638568,368422,1143
3658868,393772,1000
3634968,404722,1094
3622968,405472,1249
3652318,394372,1014
3637418,405872,1058
3651268,380172,1203
3657518,386822,1104
3665968,415972,858
3629568,394572,1178
3647518,362322,1489
3620118,369172,1279
3662568,369422,1454
3620868,408822,1309
3638518,405672,1047
3664568,403422,978
3625668,415972,1253
3628668,385072,1131
3632268,364472,1075
3658718,405472,924
3635068,377722,1013
3646218,368972,1253
3658018,391672,1062
3654218,380372,1238
3644968,386172,1037
3622618,362872,1239
3651068,388622,1357
3632218,401622,1119
3666018,362672,1
3657518,385572,1118
3642268,369822,1212
3639618,413522,1067
3628818,410172,1182
3630468,377722,1090
3624918,399172,1179
3650168,407372,940
3646518,385172,1085
3665218,364372,1517
3633268,381872,1048
3640968,403622,1023
3633568,377972,1048
3629718,395222,1184
3665568,392072,1222
3621718,370222,1240
3621068,360822,1277
3626818,391422,1211
3663468,385822,1117
3651718,415422,945
3653818,414172,927
3622518,401872,1209
3660318,374822,1736
3642968,408072,1016
3645068,386272,1039
3627418,397572,1150
3656968,371722,1620
3666068,367872,1
3660218,375072,1921
3654568,372222,1678
3619668,392172,1324
3627768,404172,1171
3626068,369122,1167
3626968,362122,1197
3652168,414222,941
3619668,411072,1377
3637068,400322,1015
3646918,412722,979
3619568,364672,1281
3629318,408822,1163
3636968,407472,1072
3647768,386872,1080
3634568,400972,1092
3665818,405822,957
3659918,390422,1044
3620218,372422,1278
3655518,403772,910
3633718,374222,1018
3665568,390472,1185
3644468,381522,1103
3640818,389822,1086
3653768,368222,1670
3647468,398472,908
3625768,369172,1161
3648268,390122,1028
3640768,397822,981
3663468,381422,1151
3662668,386222,1120
3644118,399672,945
3636368,391072,1099
3663418,400422,1007
3661668,402272,965
3663368,386222,1109
3638068,416672,1096
3624268,394472,1207
3642818,414472,1034
3660968,383322,1218
3628518,405322,1174
3622268,382022,1230
3638868,402522,1026
3623368,380922,1207
3641618,383222,1012
3619868,408622,1345
3629768,409422,1164
3641318,373522,1136
3636468,392122,1058
3629518,395122,1188
3660068,384822,1215
3619818,396872,1293
3628568,369372,1116
3620418,380672,1267
3641418,387922,978
3661768,395372,1029
3628718,406572,1171
3638768,372372,1128
3648468,385172,0
3643068,397672,960
3634368,404972,1091
3659468,393122,1034
3658318,386522,1117
3637218,386022,1105
3622918,417172,1301
3627368,400822,1135
3624468,370372,1190
3620868,380472,1268
3654718,402022,917
3652568,379522,1219
3622418,374622,1228
3663018,407422,918
3625768,400772,1163
3645668,397372,935
3661718,389922,1065
3629568,411472,1177
3652818,402922,887
3665668,387472,1124
3627768,376972,1122
3642568,410872,1036
3628268,370222,1115
3631618,376972,1061
3628518,389272,1253
3650318,408622,925
3658418,371072,1466
3653118,408622,885
3634068,393322,1055
3654268,372222,1608
3664518,416872,860
3659068,408172,900
3628718,371872,1121
3620468,394272,1291
3640618,376072,1082
3643568,382872,1052
3656918,377772,1299
3619968,392472,1307
3638368,369022,1141
3657368,417072,913
3632068,415672,1161
3658118,373772,1699
3659168,407472,907
3661568,365772,1573
3624718,373222,1196
3652668,367422,1638
3631968,402272,1134
3632268,406722,1123
3641118,388472,1005
3643868,412672,1022
3622618,397922,1218
3626568,384322,1202
3663618,362122,1553
3649318,401822,906
3627968,378122,1135
3653718,390122,1164
3622918,404372,1260
3630868,396372,1214
3629568,382872,1115
3636568,376972,1032
3658918,406372,918
3634968,411422,1105
3661318,374522,1483
3642818,370472,1178
3644768,402822,969
3636468,364572,1137
3636118,361172,1265
3659268,411272,876
3651268,413272,944
3656768,393322,1081
3654718,405172,896
3621068,406822,1292
3636268,408172,1079
3632668,388722,1101
3659718,396972,985
3647568,378272,1159
3624218,391522,1214
3646518,395922,935
3659868,415722,884
3656418,397222,974
3637218,386572,1126
3656268,386672,1098
3638918,400572,993
3661768,366672,1568
3622018,401522,1206
3649868,414472,962
3623118,414772,1295
3634768,386872,1133
3625418,391622,1187
3660268,366972,1551
3665718,377122,1275
3633468,366772,1044
3654268,369372,1654
3626318,389222,1278
3629418,386672,1185
3655368,379072,1278
3634918,375622,1036
3620918,367772,1255
3643668,375222,1121
3659218,382072,1173
3658368,364672,1521
3629718,412922,1174
3631418,386172,1118
3650768,392822,1025
3630518,395472,1188
3625568,395072,1218
3663768,394922,1057
3648368,373622,1230
3627918,361372,1192
3636868,405772,1063
3621568,396372,1275
3638118,393472,1013
3642618,394322,974
3621018,409172,1320
3633568,375522,1024
3638718,393022,1023
3662568,372472,1427
3625218,377022,1202
3658818,365572,1519
3655568,376222,1404
3641618,389522,987
3665418,402522,1012
3644368,384022,1061
3621868,410272,1332
3661468,370722,1451
3665518,368772,1470
3629168,362472,1146
3624418,393172,1185
3635618,408322,1088
3660318,374272,1646
3663768,385022,1151
3658468,372972,1542
3626118,393022,1177
3628018,370172,1123
3635418,402172,1077
3624668,370622,1196
3647418,383622,1200
3661418,390822,1064
3631818,382022,1063
3636068,407472,1081
3657618,403622,938
3657318,374572,1529
3656768,380322,99999
3639718,407222,1036
3621468,416572,1335
3660668,398072,993
3643518,412622,1026
3664868,406072,946
3619468,380922,1301
3647518,386472,1084
3642568,378122,1077
3649918,387272,1140
3645118,391122,1054
3643918,374872,1130
3665968,413322,874
3629818,382572,1105
3642018,416672,1038
3643018,396172,983
3658168,373322,1651
3632468,408972,1123
3627518,385622,1166
3638418,395872,1021
3622068,368922,1229
3628318,398222,1163
3660018,387372,1117
3632268,406172,1127
3662718,372572,1386
3630118,362522,1113
3664118,374322,1335
3620768,373472,1255
3651468,381772,1179
3659818,370472,1418
3641468,364172,1603
3633918,390372,1065
3653368,368872,1678
3641168,400972,967
3641368,396922,969
3640268,403822,1022
3624768,386672,1180
3625068,386222,1182
3625318,408572,1214
3658868,396822,985
3661868,361772,1616
3648368,411722,978
3646318,389872,1056
3626518,384622,1191
3639518,394572,1004
3624318,367572,1200
3634018,412472,1125
3624468,375972,1208
3620518,386522,1262
3621218,367922,1244
3661918,414322,876
3650768,404472,895
3633118,373622,1032
3656168,390222,1074
3633818,402722,1101
3637018,393022,1019
3629668,379472,1108
3625568,383772,1169
3622768,392822,1267
3645068,409472,1005
3652468,401172,911
3663868,398772,1027
3647318,384222,1132
3643568,403422,1009
3650618,399072,927
3647518,389972,1013
3624868,384172,1200
3657218,373322,1660
3661768,381522,1201
3651368,376472,1257
3647118,396272,940
3644568,379672,1219
3648618,363172,1519
3637968,417422,1080
3633368,411022,1135
3660818,410522,884
3623868,416822,1299
3663068,399372,1015
3623718,394072,1221
3660518,379822,1232
3634418,398572,1059
3646618,387472,1058
3648218,408022,951
3639818,376822,1078
3661468,390922,1064
3623818,379522,1216
3656268,401672,920
3623468,394522,1246
3640768,375222,1086
3658818,362422,1612
3656318,361472,1641
3641118,364222,1557
3642168,408922,1026
3653368,367872,1645
3644168,400922,942
3636768,380022,996
3636818,365372,1138
3652868,367422,1620
3648868,373722,1246
3623068,400322,1193
3657218,373072,1636
3655468,378372,1295
3656118,380922,1216
3630918,362072,1110
3631668,398972,1100
3659568,369572,1447
3645968,386072,1055
3623918,398672,1199
3645018,397522,946
3657518,415522,0
3639518,415972,1058
3621418,364722,1256
3650018,412422,960
3663368,380672,1198
3646868,384722,1103
3621818,384872,1265
3637368,415572,1105
3656618,410872,883
3630668,412022,1170
3623268,389522,1237
3635418,382172,1029
3660868,380922,1198
3643268,370572,1213
3634718,364922,1067
3643268,364672,1614
3665018,415822,849
3640118,404272,1035
3662818,414372,847
3657818,412872,879
3624768,401222,1187
3631668,397322,1157
3641618,395472,979
3637218,395472,1029
3621068,409072,1318
3620818,393422,1295
3641268,409322,1030
3641068,416422,1047
3642218,404722,1009
3646318,380772,1231
3637768,405322,1061
3638868,395672,1026
3656818,391322,1046
3647918,372072,1227
3662118,382672,1199
3659818,363172,1603
3632168,367822,1087
3631568,399272,1118
3642118,382972,1024
3661868,386672,1086
3639068,410772,1060
3633318,406822,1114
3640018,361322,1696
3626118,406622,1201
3658868,367772,1468
3642568,415922,1030
3663618,412872,877
3633818,382722,1040
3628568,399222,1125
3640668,391922,1043
3651718,381872,1185
3624468,410922,1259
3638618,384022,985
3619668,372372,1289
3628268,398472,1135
3631818,389622,1116
3652618,385872,1147
3619818,365622,1266
3659168,388372,1078
3649118,398372,932
3649218,392922,990
3642968,382922,1035
3634418,398122,1079
3623318,380722,1202
3629118,384922,1122
3641518,388972,986
3656618,363172,1610
3649668,404172,911
3633968,388122,1104
3664018,397172,1021
3652068,366472,1601
3659118,415822,893
3643568,407172,999
3641618,391922,970
3638818,382022,1008
3639168,379272,1023
3664868,416172,846
3634618,416972,1117
3620068,373122,1280
3643568,403572,1005
3634168,400022,1067
3624668,374322,1179
3660618,397872,997
3661668,409872,892
3638268,380822,999
3628768,366722,1129
3640668,361922,1786
3654618,404122,900
3624068,387622,1203
3640368,389672,1108
3637668,411422,1080
3643668,407822,1002
3661718,414872,0
3659068,374222,1946
3626218,377672,1180
3646218,385322,1073
3658418,398172,975
3657118,416222,908
3664018,408622,913
3631018,413522,1166
3644768,400822,944
3662518,379822,1226
3643868,413722,1019
3633068,408672,1121
3663368,393572,1090
3648868,362022,1557
3630618,397372,1154
3628818,369372,1113
3665968,380272,1240
3620668,391822,1296
3633918,384472,1074
3630218,369722,1088
3640468,374872,1086
3639118,390422,1095
3658618,397972,981
3621768,371272,1247
3622318,381072,1242
3639118,408422,1042
3619918,416372,1370
3633268,361222,1092
3638168,412222,1081
3664818,379822,1227
3630218,370022,1088
3654318,377622,1296
3656768,374072,1557
3647768,415772,985
3641468,393822,966
3628768,382572,1132
3627968,382772,1152
3627768,363672,1170
3626518,383022,1146
3651718,379372,1220
3651568,369772,1632
3635868,409072,1087
3631768,381272,1074
3633568,402872,1106
3637068,402322,1072
3662568,404222,954
3636918,371422,1096
3644568,394772,938
3638418,367022,1160
3658218,391222,1070
3627318,397922,1178
3620818,406172,1309
3647618,405622,934
3640768,390122,1043
3655018,387122,1084
3643168,377272,1084
3641068,399772,975
3659368,405872,923
3657518,376972,1340
3658168,373672,1665
3624618,407572,1219
3661218,404772,937
3621418,385972,1254
3639268,386272,981
3651968,381422,1183
3636518,411772,1093
3647118,373322,1195
3632368,415172,1155
3655268,373222,1522
3628468,361822,1171
3636018,365122,1119
3636168,394622,1024
3642768,381522,1040
3655018,414172,911
3628218,361522,1199
3657568,409272,869
3649918,371272,1323
3624818,389522,1210
3634918,375872,1036
3643868,384822,1041
3664618,369722,1413
3655618,396222,980
3637918,414922,1093
3656068,361572,1635
3659168,389122,1072
3623718,400822,1198
3658068,375422,1503
3629968,388122,1174
3652968,398672,938
3662868,371872,1389
3663018,372522,1377
3658468,365522,1513
3640268,374772,1089
3658968,391622,1026
3665618,374222,1314
3634968,402922,1078
3663118,382622,1138
3630668,390222,1128
3622368,408322,1272
3661818,410472,879
3642868,383672,1027
3623568,372272,1216
3627718,386622,1222
3654718,364472,1595
3661868,370622,1446
3645918,401972,944
3664468,377622,1272
3662768,415522,850
3626318,410572,1210
3643218,371022,1230
3644868,404372,974
3654368,389722,1132
3655868,393472,1173
3635668,365022,1107
3638468,409522,1054
3644168,404572,977
3658968,361422,1589
3647118,409372,968
3654218,364222,1599
3642118,391572,943
3656068,409522,905
3622468,409022,1290
3640268,380972,1035
3648168,372272,1229
3655468,383272,1167
3644918,385922,1041
3663118,389022,1084
3646068,386472,1058
3648818,368722,1407
3619818,367622,1274
3625268,366022,1201
3621318,392422,1288
3639118,377122,1064
3639818,397472,992
3665168,405622,956
3621268,401272,1222
3657218,370672,1564
3641218,369022,1232
3636268,379722,995
3638468,410172,1055
3647068,367272,1340
3642968,372522,1156
3627318,380672,1133
3635218,412622,1114
3655868,391822,1102
3636618,365072,1141
3630868,391222,1130
3633418,370122,1033
3632518,392172,1086
3638718,365172,1277
3661918,407072,916
3644118,390722,1069
3663118,375322,1381
3626918,397972,1159
3643968,370122,1202
3646818,409422,968
3649768,408822,941
3665018,375322,1309
3619718,389772,1301
3661218,391472,1057
3644418,370022,1230
3664868,412222,0
3632568,407672,1117
3639568,391922,1069
3634918,368422,1055
3658218,380072,1216
3627168,376272,1133
3639318,361722,1661
3632418,389822,1096
3644418,366522,1370
3626718,369822,1138
3653518,370222,1732
3633568,396172,1068
3650668,401572,895
3662318,375472,1448
3654368,404972,894
3654318,397372,953
3638568,399522,994
3659068,361622,1600
3634718,416022,1125
3665518,385122,1211
3628368,383722,1192
3627018,371122,1129
3662568,397322,999
3629868,399972,1161
3637218,410072,1075
3634418,365572,1061
3645918,392072,994
3622018,395172,1276
3623568,401972,1201
3658368,404972,926
3654168,412422,922
3635318,416422,1109
3621718,377072,1270
3626118,399972,1153
3638518,378422,1035
3642168,404472,1010
3641418,389222,980
3624868,393022,1178
3659718,389172,1062
3652118,405622,903
3662868,400472,1001
3627368,380972,1138
3656068,371722,1698
3640568,408322,1030
3633818,379422,1046
3642168,413322,1048
3652168,404022,903
3646518,404372,963
3635018,396972,1042
3623968,396372,1230
3632018,409722,1134
3640318,383922,985
3663568,373572,1351
3663868,367872,1502
3649018,386772,1121
3660268,397672,994
3660718,385272,1161
3659918,411272,871
3649818,400622,915
3663068,369172,1431
3655968,367222,1598
3647018,389072,1037
3656068,404622,894
3660418,366772,1560
3632318,388722,1112
3644768,409672,1009
3643418,406822,1010
3655218,368872,1650
3647868,376172,1200
3627218,367422,1172
3647168,361372,0
3645418,403472,988
3622668,405272,1264
3633068,396672,1069
3664318,386972,1112
3644168,380072,1148
3622118,383872,1240
3663918,390672,1114
3631318,396422,1166
3620618,404172,1285
3629168,363622,1162
3630318,363322,1119
3633318,384122,1061
3662618,373472,1376
3620968,412372,1329
3633268,374122,1022
3641868,398772,970
3629168,374572,1093
3644768,384522,1060
3644468,370672,1231
3644218,399422,947
3659218,397322,987
3625668,367872,1184
3640718,389122,1023
3650068,373172,1287
3625718,368222,1177
3644368,378622,1108
3630018,372172,1093
3644668,391522,1004
3665268,395622,1073
3652418,391522,1250
3627018,410572,1205
3621568,391422,1267
3658968,385272,1149
3639118,370472,1118
3622068,408022,1277
3661468,397472,997
3631368,372922,1071
3644868,376072,1121
3634068,367272,1048
3658568,379672,1248
3620318,416922,1371
3647018,374572,1177
3646718,372722,1192
3657718,362172,1627
3664618,376372,1303
3658818,395372,1010
3661068,417122,887
3619618,414472,1378
3660118,414022,883
3665568,391822,1214
3647318,379022,1140
3622868,378622,1251
3624368,417572,1285
3625118,394672,1181
3640268,410622,1044
3640768,370172,1165
3641468,398272,976
3657518,404722,920
3626718,400622,1145
3644668,361422,1552
3665318,382872,1221
3630968,387572,1144
3660718,408572,901
3642268,396272,968
3623018,380422,1212
3645818,366622,1407
3630068,407972,1144
3654868,362322,1607
3631168,390122,1130
3653468,404422,881
3653568,373222,1571
3625418,381972,1175
3665768,394122,1190
3643018,399472,955
3641868,379522,1051
3645418,414972,1007
3627268,393372,1158
3662218,391472,1086
3632118,401572,1116
3662218,413522,847
3658368,392922,1019
3637468,404472,1062
3623218,403372,1238
3658868,362572,1605
3619518,394872,1325
3665818,401022,1002
3622918,366572,1221
3655718,396222,978
3644518,411372,1016
3637218,380272,995
3665168,363422,1522
3639468,387972,1097
3639368,386822,1057
3653568,366522,1641
3624368,396972,1208
3619518,361422,1315
3650268,414972,961
3625118,399122,1181
3656968,410872,879
3664418,401422,1008
3621768,370922,1249
3630818,416222,1168
3661418,392422,1059
3653918,374722,1505
3661218,386972,1152
3664968,404072,971
3629068,370122,1106
3661018,374272,1504
3648968,397572,920
3655218,399872,945
3641768,380872,1021
3621118,411522,1328
3658968,389422,1060
3647568,383322,1252
3638418,382322,987
3639218,368472,1151
3632968,412672,1139
3660918,367772,1535
3648368,400172,914
3660968,396472,1037
3653918,410772,923
3624518,363772,1231
3665618,399472,1048
3664768,371672,1365
3624468,373072,1201
3645118,389122,1081
3622318,399922,1203
3636268,374222,1097
3658868,375072,1785
3636468,396772,1016
3632768,372372,1052
3634618,388772,1114
3661068,361272,1656
3639818,366322,1278
3636968,365422,1153
3627568,396722,1136
3663418,416922,871
3635068,374072,1061
3666018,394022,1
3636818,368172,1099
